precursorID,name,key,scaffold_group,parent_formal_charge,mh_mz,source,in_msg15_recorded_all,in_msg15_parent_all,in_muru_exposed_populations,in_muru_registry,in_study2_pop,in_comparator_pop,in_msnlib_9lib,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_route_in_msg15,name_key_matches_db,db_MH_in_hilicpos,in_mw_subjects,mw_subject_name
PM0000619,Metaxalone,IMWZZHHPURKASS,O=C1NCC(COc2ccccc2)O1,0.0,222.112469807,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Metaxalone
PM0000620,Metergoline,WZHJKEUHNJHDLS,O=C(NCC1CNC2Cc3c[nH]c4cccc(c34)C2C1)OCc1ccccc1,0.0,404.233253635,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Metergoline
PM0000621,Metformin,XZWYZXLIPXDOLR,__ACYCLIC__XZWYZXLIPXDOLR,0.0,130.10872181899998,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Metformin
PM0000622,Methacholine,NZWOPGCLSHLLPA,__ACYCLIC__NZWOPGCLSHLLPA,1.0,,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,Methacholine
PM0000624,Methapyrilene,HNJJXZKZRAWDPF,c1ccc(NCc2cccs2)nc1,0.0,262.137245075,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Methapyrilene
PM0000625,Methazolamide,FLOSMHQXBMRNHR,N=c1[nH]ncs1,0.0,237.011058583,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Methazolamide
PM0000626,Methiothepin,RLJFTICUTYVZDG,c1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2,0.0,357.145367235,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Methiothepin
PM0000628,Methoprene,NFGXHKASABOEEW,__ACYCLIC__NFGXHKASABOEEW,0.0,311.25807141499996,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Methoprene
PM0000631,Methsuximide,AJXPJJZHWIXJCJ,O=C1CC(c2ccccc2)C(=O)N1,0.0,204.101905123,db_smiles,True,True,False,False,False,False,False,False,True,False,False,True,,,False,True,Methsuximide
PM0000634,Methylatropine,PIPAJLPNWZMYQA,O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,1.0,,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,Methylatropine
PM0000636,Methylene blue,RBTBFTRPCNLSDE,[N+]=c1ccc2nc3ccccc3sc-2c1,1.0,,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,Methylene blue
PM0000637,Methylephedrine,FMCGSUUBYTWNDP,c1ccccc1,0.0,180.138290631,db_smiles,True,True,False,False,False,False,False,True,True,False,False,True,,,True,True,Methylephedrine
PM0000639,Methylphenidate,DUGOZIWVEXMGBE,c1ccc(CC2CCCCN2)cc1,0.0,234.148855315,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Methylphenidate
PM0000648,Mevastatin,AJLFOPYRIVGYMJ,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,0.0,391.2479006549999,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Mevastatin
PM0000649,Mexiletine,VLPIATFUUWWMKC,c1ccccc1,0.0,180.138290631,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Mexiletine
PM0000650,Mianserin Hydrochloride,UEQUQVLFIPOEMF,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,0.0,265.169925107,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Mianserin Hydrochloride
PM0000651,Midodrine,PTKSEFOSCHHMPD,c1ccccc1,0.0,255.133933523,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Midodrine
PM0000652,Miglitol,IBAQFPQHRJAVAV,C1CCNCC1,0.0,208.117949111,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Miglitol
PM0000653,Milnacipran,GJJFMKBJSRMPLA,c1ccc(C2CC2)cc1,0.0,247.180489791,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Milnacipran
PM0000654,Milrinone,PZRHRDRVRGEVNW,O=c1ccc(-c2ccncc2)c[nH]1,0.0,212.081838375,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Milrinone
PM0000655,Miltefosine,PQLXHQMOHUQAKB,__ACYCLIC__PQLXHQMOHUQAKB,0.0,408.323722049,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Miltefosine
PM0000658,Minoxidil,ZIMGGGWCDYVHOY,N=c1nc(N2CCCCC2)cc[nH]1,0.0,210.134936567,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Minoxidil
PM0000659,Mirtazapine,RONZAEMNMFQXRA,c1ccc2c(c1)Cc1cccnc1N1CCNCC21,0.0,266.165174075,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Mirtazapine
PM0000661,Mitoxantrone,KKZJGLLVHKMTCM,O=C1c2ccccc2C(=O)c2ccccc21,0.0,445.20816108299994,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Mitoxantrone
PM0000662,Mixosylyte,VRYMTAVOXVTQEF,c1ccccc1,0.0,280.190720127,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Mixosylyte
PM0000665,Molindone,KLPWJLBORRMFGK,O=C1c2cc[nH]c2CCC1CN1CCOCC1,0.0,277.191054475,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Molindone
PM0000666,Mometasone,WOFMFGQZHJDGCX,O=C1C=CC2C(=C1)CCC1C2CCC2C(OC(=O)c3ccco3)CCC21,0.0,521.1492205069999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Mometasone
PM0000667,Monensin,GAOZTHIDHYLHMS,C1CCC(C2CCC(C3CCC(C4CCC5(CCCCO5)O4)O3)O2)OC1,0.0,671.4364892709999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Monensin
PM0000668,Morantel,NVEPPWDVLBMNMB,C(=Cc1cccs1)C1=NCCCN1,0.0,221.110695979,db_smiles,True,True,True,True,False,False,False,False,True,False,False,True,,,True,True,Morantel
PM0000669,Moroxydine HCl,KJHOZAZQWVKILO,C1COCCN1,0.0,172.11928650299998,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Moroxydine HCl
PM0000671,Moxidectin,YZBLFMPOMVTDJY,N=C1CCOC2(C1)CC1CC(CC=CCCC=CC=C3COC4CC=CC(C(=O)O1)C34)O2,0.0,640.3843941230001,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Moxidectin
PM0000672,Moxifloxacin,FABPRXSRWADJSP,O=c1ccn(C2CC2)c2cc(N3CC4CCCNC4C3)ccc12,0.0,402.182360935,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Moxifloxacin
PM0000673,Mupirocin,MINDHVHHQZYEEK,C1COCC(CC2CO2)C1,0.0,501.3058094549999,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,True,True,Mupirocin
PM0000674,Mycophenolate,RTGDFNSFWBGLEC,O=C(CCC=CCc1ccc2c(c1)C(=O)OC2)OCCN1CCOCC1,0.0,434.217328799,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Mycophenolate
PM0000676,Nabumetone,BLXXJMDCKKHMKV,c1ccc2ccccc2c1,0.0,229.122306219,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Nabumetone
PM0000677,Nadifloxacin,JYJTVFIEFKZWCJ,O=c1ccn2c3c(c(N4CCCCC4)ccc13)CCC2,0.0,361.1558118389999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nadifloxacin
PM0000678,Nadolol,VWPOSFSPZNDTMJ,c1ccc2c(c1)CCCC2,0.0,310.201284811,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nadolol
PM0000679,Nafronyl Oxalate,KBAFPSLPKGSANY,c1ccc2c(CCCC3CCCO3)cccc2c1,0.0,384.253320383,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nafronyl Oxalate
PM0000680,Naftopidil,HRRBJVNMSRJFHQ,c1ccc(N2CCN(CCCOc3cccc4ccccc34)CC2)cc1,0.0,393.217269223,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Naftopidil
PM0000683,Naloxone,UZHSEJADLWPNLE,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5,0.0,328.15433461899994,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Naloxone
PM0000685,Nanofin,SDGKUVSVPIIUCF,C1CCNCC1,0.0,114.127725947,db_smiles,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,Nanofin
PM0000688,Natamycin,NCXMLFZGDNKEPB,O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,0.0,666.3120170309999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Natamycin
PM0000689,Nateglinide,OELFLUMRDSZNSF,O=C(NCCc1ccccc1)C1CCCCC1,0.0,318.20637019099996,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nateglinide
PM0000690,Nefazodone,VRBKIVRKKCLPHA,O=c1n(CCOc2ccccc2)cnn1CCCN1CCN(c2ccccc2)CC1,0.0,470.231729411,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nefazodone
PM0000693,Nepafenac,QEFAQIPZVLVERP,O=C(c1ccccc1)c1ccccc1,0.0,255.112804155,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Nepafenac
PM0000694,Netilmicin,CIDUJQMULVCIBT,C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1,0.0,476.307875119,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Netilmicin
PM0000697,Niacinamide,DFPAKSUCGFBDDF,c1ccncc1,0.0,123.055289279,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Niacinamide
PM0000698,Nialamide,NOIIUHRQUVNIDD,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,0.0,299.150252283,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,True,True,Nialamide
PM0000701,Niclosamide,RJMUSRYZPJIFPJ,O=C(Nc1ccccc1)c1ccccc1,0.0,326.99338856299994,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Niclosamide
PM0000702,Nicorandil,LBHIOVVIQHSOQN,c1ccncc1,0.0,212.066582235,db_smiles,True,True,False,False,False,False,True,True,True,False,False,True,,,True,True,Nicorandil
PM0000703,Nicotine,SNICXCGAKADSCV,c1cncc(C2CCCN2)c1,0.0,163.122974915,db_smiles,True,True,True,True,False,False,False,False,True,False,False,True,,,True,True,Nicotine
PM0000704,Nicotinyl alcohol,MVQVNTPHUGQQHK,c1ccncc1,0.0,110.060040311,db_smiles,True,True,False,False,False,False,True,True,True,False,False,True,,,True,True,Nicotinyl alcohol
PM0000706,Nifenazone,BRZANEXCSZCZCI,O=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cccnc1,0.0,309.134602219,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nifenazone
PM0000707,Niflumic,JZFPYUNJRRFVQU,c1ccc(Nc2ccccn2)cc1,0.0,283.068888655,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Niflumic
PM0000708,Nifursol,XXUXXCZCUGIGPP,O=C(NN=Cc1ccco1)c1ccccc1,0.0,366.0316532709999,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,Nifursol
PM0000709,Nikethamide,NCYVXEGFNDZQCU,c1ccncc1,0.0,179.117889535,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Nikethamide
PM0000710,Nilutamide,XWXYUMMDTVBTOU,O=C1CNC(=O)N1c1ccccc1,0.0,318.069616927,db_smiles,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,Nilutamide
PM0000712,Nimesulide,HYWYRSMBCFDLJT,c1ccc(Oc2ccccc2)cc1,0.0,309.053968951,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Nimesulide
PM0000713,Nimodipine,UIAGMCDKSXEBJQ,C1=CC(c2ccccc2)C=CN1,0.0,419.18127763899986,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Nimodipine
PM0000714,Nimustine,VFEDRRNHLBGPNN,c1cncnc1,0.0,273.086127803,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Nimustine
PM0000715,Nisoldipine,VKQFCGNPDRICFG,C1=CC(c2ccccc2)C=CN1,0.0,389.17071295499994,db_smiles,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,Nisoldipine
PM0000716,Nitarsone,FUUFQLXAIUOWML,c1ccccc1,0.0,247.953470259,db_smiles,False,False,True,True,False,False,False,True,True,False,False,True,False,True,True,True,Nitarsone
PM0000718,Nitrendipine,PVHUJELLJLJGLN,C1=CC(c2ccccc2)C=CN1,0.0,361.13941282699994,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Nitrendipine
PM0000720,Nitroxoline,RJIWZDNTCBHXAL,c1ccc2ncccc2c1,0.0,191.045118519,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Nitroxoline
PM0000721,Nizatidine,SGXXNSQHWDMGGP,c1cscn1,0.0,332.12094337900004,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Nizatidine
PM0000723,Nonivamide,RGOVYLWUIBMPGK,c1ccccc1,0.0,294.206370191,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Nonivamide
PM0000724,Nonoxynol,FBWNMEQMRUMQSO,c1ccccc1,0.0,617.4259245869998,db_smiles,False,False,False,False,False,False,False,True,True,False,False,True,False,,True,True,Nonoxynol
PM0000733,Octopamine,QHGUCRYDKWKLMG,c1ccccc1,0.0,154.086255059,db_smiles,True,True,False,False,False,False,True,True,True,False,False,True,,,True,True,Octopamine
PM0000734,Ofloxacin,GSDSWSVVBLHKDQ,O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,0.0,362.1510608069999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Ofloxacin
PM0000735,Olanzapine,WXPNDRBBWZMPQG,c1ccc2c(c1)N=c1sccc1=C(N1CCNCC1)N2,0.0,313.148144107,db_smiles,True,False,False,False,False,False,False,False,False,False,False,False,,,True,True,Olanzapine
PM0000737,Olmesartan,VTRAEEWXHOVJFV,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3ccnc3)cc2)c1,0.0,447.213915159,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Olmesartan
PM0000738,Olmesartan medoxomil,UQGKUQLKSCSZGY,O=C(OCc1coc(=O)o1)c1cncn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,559.229959147,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Olmesartan
PM0000739,Olsalazine,QQBDLJCYGRGAKP,c1ccc(N=Nc2ccccc2)cc1,0.0,303.06116250699995,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Olsalazine
PM0000740,Oltipraz,CKNAQFVBEHDJQV,S=c1cc(-c2cnccn2)ss1,0.0,226.976587659,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,Oltipraz
PM0000741,Omeprazole,SUBDBMMJDZJVOS,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,0.0,346.121988935,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Omeprazole
PM0000743,Orbifloxacin,QIPQASLPWJVQMH,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,0.0,396.15295262699993,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Orbifloxacin
PM0000744,Orlistat,AHLBNYSZXLDEJQ,O=C1CCO1,0.0,496.399650263,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Orlistat
PM0000745,Ornithine,AHLPHDHHMVZTML,__ACYCLIC__AHLPHDHHMVZTML,0.0,133.097154091,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Ornithine
PM0000746,Orotic acid,PXQPEWDEAKTCGB,O=c1cc[nH]c(=O)[nH]1,0.0,157.024383075,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Orotic acid
PM0000749,Oseltamivir,VSZGPKBBMSAYNT,C1=CCCCC1,0.0,313.212183843,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Oseltamivir
PM0000750,Ouabain,LPMXVESGRSUGHW,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,0.0,585.2905533149998,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Ouabain
PM0000751,Oxaprozin,OFPXSFXSNFPTHF,c1ccc(-c2ncoc2-c2ccccc2)cc1,0.0,294.112469807,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Oxaprozin
PM0000752,Oxcarbazepine,CTRLABGOLIVAIY,O=C1Cc2ccccc2Nc2ccccc21,0.0,253.097154091,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Oxcarbazepine
PM0000753,Oxethazaine,FTLDJPRFCGDUFH,O=C(CNCC(=O)NCCc1ccccc1)NCCc1ccccc1,0.0,468.322068639,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Oxethazaine
PM0000754,Oxibendazole,RAOCRURYZCVHMG,c1ccc2[nH]cnc2c1,0.0,250.118617807,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Oxibendazole
PM0000755,Oxiniacic acid,FJCFFCXMEXZEIM,c1cc[nH+]cc1,0.0,140.034219487,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Oxiniacic acid
PM0000756,Oxiracetam,IHLAQQPQKRMGSS,O=C1CCCN1,0.0,159.076418647,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,,True,True,Oxiracetam
PM0000757,Oxolinic Acid,KYGZCKSPAKDVKC,O=c1cc[nH]c2cc3c(cc12)OCO3,0.0,262.07099891900003,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Oxolinic Acid
PM0000758,Oxybutynin,XIQVNETUBQGFHX,c1ccc(CC2CCCCC2)cc1,0.0,358.237670319,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Oxybutynin
PM0000760,Oxyphencyclimine,DUDKAZCAISNGQN,O=C(OCC1=NCCCN1)C(c1ccccc1)C1CCCCC1,0.0,345.21726922299996,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Oxyphencyclimine
PM0000761,Oxyphenonium,GFRUPHOKLBPHTQ,c1ccc(CC2CCCCC2)cc1,1.0,,db_smiles,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,Oxyphenonium
PM0000762,Paclitaxel,RCINICONZNJXQF,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,0.0,854.3382317790001,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Paclitaxel
PM0000763,Palmidrol,HXYVTAGFYLMHSO,__ACYCLIC__HXYVTAGFYLMHSO,0.0,300.289705891,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Palmidrol
PM0000765,Pantethine,DJWYOLJPSHDSAL,__ACYCLIC__DJWYOLJPSHDSAL,0.0,555.2516827709999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pantethine
PM0000766,Panthenol,SNPLKNRPJHDVJA,__ACYCLIC__SNPLKNRPJHDVJA,0.0,206.138684555,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Panthenol
PM0000767,Pantoprazole,IQPSEEYGBUAQFF,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,0.0,384.082409867,db_smiles,True,True,True,True,False,False,True,False,True,False,False,True,,,False,True,Pantoprazole
PM0000771,Paramethadione,VQASKUSHBVDKGU,O=C1COC(=O)N1,0.0,158.081169679,db_smiles,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,Paramethadione
PM0000773,Paromomycin,UOZODPSAJZTQNH,C1CCC(OC2COC(OC3CCCCC3OC3CCCCO3)C2)OC1,0.0,616.303577587,db_smiles,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,True,Paromomycin
PM0000774,Paroxetine,AHOUBRCZNHFOSL,c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,0.0,330.14999818699994,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Paroxetine
PM0000775,Paroxypropione,RARSHUDCJQSEFJ,c1ccccc1,0.0,151.075356027,db_smiles,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,Paroxypropione
PM0000777,Pefloxacin,FHFYDNQZQSQIAI,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,0.0,334.15614618699993,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Pefloxacin
PM0000778,Pemetrexed,WBXPDJSOTKVWSJ,O=c1nc[nH]c2[nH]cc(CCc3ccccc3)c12,0.0,428.15645985899994,db_smiles,True,True,False,True,False,False,True,False,True,False,False,False,,,True,True,Pemetrexed
PM0000779,Pemirolast,HIANJWSAHKJQTH,O=c1c(-c2nn[nH]n2)cnc2ccccn12,0.0,229.083235343,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pemirolast
PM0000780,Pempidine,XULIXFLCVXWHRF,C1CCNCC1,0.0,156.17467613899998,db_smiles,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,Pempidine
PM0000782,Penfluridol,MDLAAYDRRZXJIF,c1ccc(C2CCN(CCCC(c3ccccc3)c3ccccc3)CC2)cc1,0.0,524.177409731,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,True,True,Penfluridol
PM0000786,Pentamidine,XDRYMKDFEDOLFX,c1ccc(OCCCCCOc2ccccc2)cc1,0.0,341.19720247500004,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pentamidine
PM0000788,Pentoxifylline,BYPFEZZEUUWMEJ,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0.0,279.14516690299996,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Pentoxifylline
PM0000789,Pentylenetetrazol,CWRVKFFCRWGWCS,C1CCc2nnnn2CC1,0.0,139.09782278699998,db_smiles,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,Pentylenetetrazol
PM0000790,Pergolide,YEHCICAEULNIGD,c1cc2c3c(c[nH]c3c1)CC1NCCCC21,0.0,315.18894629899995,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pergolide
PM0000791,Perhexiline,CYXKNKQEMFBLER,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0.0,278.284226587,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Perhexiline
PM0000794,Permethrin,RLLPVAHGXHCWKJ,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,0.0,391.086226327,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Permethrin
PM0000795,Perphenazine,RGCVKNLCSQQDEP,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,0.0,404.1557875989999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Perphenazine
PM0000799,Phenformin,ICFJFFQQTFMIBG,c1ccccc1,0.0,206.140021947,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Phenformin
PM0000802,Phenobarbital,DDBREPKUVSBGFI,O=C1NC(=O)C(c2ccccc2)C(=O)N1,0.0,233.092068711,db_smiles,True,True,True,True,False,False,False,False,False,False,False,True,,,False,True,Phenobarbital
PM0000805,Phenothrin,SBNFWQZLDJGRLK,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,0.0,351.19547115899996,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Phenothrin
PM0000809,Phenylacetic acid,WLJVXDMOQOGPHL,c1ccccc1,0.0,137.059705963,db_smiles,True,True,False,False,False,False,False,True,True,False,False,True,,,True,True,Phenylacetic acid
PM0000814,Phthalylsulfacetamide,SNWQKAWITMVCQW,O=C(Nc1ccccc1)c1ccccc1,0.0,363.0645336349999,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Phthalylsulfacetamide
PM0000816,Physostigmine,PIJVFDBKTWXHHD,c1ccc2c(c1)NC1NCCC21,0.0,276.170653379,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Physostigmine
PM0000817,Phytonadione,MBWXNTAXLNYFJB,O=C1C=CC(=O)c2ccccc21,0.0,451.357057179,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Phytonadione
PM0000819,Pidotimod,UUTKICFRNVKFRG,O=C1CCC(C(=O)N2CCSC2)N1,0.0,245.059054331,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pidotimod
PM0000822,Pimobendan,GLBJJMFZWDBELO,O=C1CCC(c2ccc3nc(-c4ccccc4)[nH]c3c2)=NN1,0.0,335.150252283,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pimobendan
PM0000826,Pioglitazone,HYAFETHFCAUJAY,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,0.0,357.12673996699993,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Pioglitazone
PM0000835,Piromidic,RCIMBBZXSXFZBV,O=c1cc[nH]c2nc(N3CCCC3)ncc12,0.0,289.12951683899996,db_smiles,False,False,False,False,True,True,True,False,False,True,True,False,False,,True,True,Piromidic
PM0000837,Pizotyline,FIADGNVRKBPQEU,c1ccc2c(c1)CCc1sccc1C2=C1CCNCC1,0.0,296.146747139,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pizotyline
PM0000838,Podofilox,YJGVMLPVUAXIQN,O=C1OCC2Cc3cc4c(cc3C(c3ccccc3)C12)OCO4,0.0,415.1387441309999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Podofilox
PM0000839,Pralidoxime,JBKPUQTUERUYQE,c1cc[nH+]cc1,1.0,,db_smiles,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,Pralidoxime
PM0000840,Pramipexole,FASDKYOPVNHBLU,c1nc2c(s1)CCCC2,0.0,212.121595011,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Pramipexole
PM0000843,Prasterone,FMGSKLZLMKYGDP,O=C1CCC2C1CCC1C3CCCCC3=CCC21,0.0,289.216206603,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Prasterone
PM0000845,Prasugrel,DTGLZDAWLRGWQN,O=C(C1CC1)C(c1ccccc1)N1CCc2sccc2C1,0.0,374.122069187,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Prasugrel
