case_id,family_id,variant,truth_family,g1_success,first_failing_condition,failing_conditions,root_cause_class,mechanism,g_spearman,g_spearman_gate,spearman_pass,trajectory_mae,per_energy_mean_mae,trajectory_mae_ratio,trajectory_ratio_gate,trajectory_pass,a1_status_sealed,a1_status_recomputed,a1_status_reproduced,m0_accepted,a1_fired_detectors,a1_blocking_detectors,m1_evaluable,m1_practical_wins,m1_fired,m2_evaluable,m2_practical_wins,m2_fired,m3_evaluable,m3_practical_wins,m3_fired,min_evaluable_required,min_practical_wins_required,boundary_limited_compounds_m1,boundary_limited_compounds_m2,boundary_limited_compounds_m3,unresolved_compounds_m0_fit,unresolved_compounds_m1_fit,unresolved_compounds_m2_fit,unresolved_compounds_m3_fit,dominant_bound_hit,shape_a_lo,shape_a_hi,shape_amplitude,mu_max,scaffolds_train,scaffolds_test,compounds_train,compounds_test,observed_energies_min,missing_cell_fraction,mass_range_ratio,descriptor_sd,acceptance_status,acceptance_gate_reached
PB|held_out|F12|r006,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9870967741935484,0.8,True,0.019833289485017107,0.05631784559538491,0.3521670489228087,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,27,7,False,13,3,False,24,20,0,3,17,0,0,3,17,M3:low_energy_plateau@upper,0.9908266137346614,0.2414856635402384,0.749340950194423,0.9908266137346614,20,5,120,30,6,0.0,6.742821081725817,0.19972624215364226,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r007,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.957285873192436,0.8,True,0.01692150939976303,0.04207291390614925,0.40219485242950653,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,27,5,False,14,4,False,24,20,0,3,16,0,0,3,16,M3:low_energy_plateau@upper,0.9922404955985789,0.2678325850740055,0.7244079105245733,0.9999,20,5,120,30,6,0.0,5.853225858609861,0.2083444010457969,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r008,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9826473859844269,0.8,True,0.02117673666518234,0.06683289104605361,0.31686099963249753,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,30,10,False,13,6,False,24,20,0,0,17,0,0,0,17,M3:low_energy_plateau@upper,0.9999,0.3682790773356099,0.6316209226643901,0.9999,20,5,120,30,6,0.0,9.691694656314997,0.1987175599260243,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r009,F12,F12,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9684093437152391,0.8,True,0.02152973523486855,0.05301965072254146,0.40607086130265885,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,6,False,30,11,False,27,8,False,24,20,0,0,3,0,0,0,3,M3:low_energy_plateau@upper,0.9465886610778099,0.2533833721900915,0.6932052888877185,0.9999,20,5,120,30,6,0.0,4.227674779147099,0.21720974566717638,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F12|r010,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9701890989988877,0.8,True,0.017330714394315352,0.042588072306639795,0.4069382213294816,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,2,False,29,5,False,23,7,False,24,20,0,1,7,0,0,1,7,M3:low_energy_plateau@upper,0.9678909963516061,0.32993165244448797,0.6379593439071182,0.9800252302335181,20,5,120,30,6,0.0,5.1615879750660305,0.20793596903412026,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r011,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9795328142380423,0.8,True,0.018959857340042297,0.04406387959527831,0.43028116258001825,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,30,10,False,19,3,False,24,20,0,0,11,0,0,0,11,M3:low_energy_plateau@upper,0.974876818523493,0.33985561159067407,0.6350212069328189,0.9937916040466099,20,5,120,30,6,0.0,5.831351844601741,0.19217286023367972,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r000,F17,F17,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9804226918798665,0.8,True,0.019379174526096235,0.06826595054823112,0.2838776047277698,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,3,False,28,6,False,28,5,False,24,20,0,2,2,0,0,2,2,M2:high_energy_asymptote@lower,0.9301646774604421,0.22636189129945178,0.7038027861609903,0.9569030905241535,20,5,120,30,6,0.0,4.1689542049047565,0.18608008514056304,REJECTED_UNSTABLE,stability
PB|held_out|F17|r001,F17,F17,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9795328142380423,0.8,True,0.018589264597829995,0.04723045636130271,0.3935863853532595,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,4,False,30,12,False,27,4,False,24,20,0,0,3,0,0,0,3,M3:low_energy_plateau@upper,0.938831426638901,0.3114459091042463,0.6273855175346547,0.9743151403426098,20,5,120,30,6,0.0,4.742935830521671,0.20948464420889318,REJECTED_UNSTABLE,stability
PB|held_out|F17|r002,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9608453837597329,0.8,True,0.017952072134250947,0.051433634012916105,0.3490337106987772,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,8,False,26,11,False,21,6,False,24,20,0,4,9,0,0,4,9,M3:low_energy_plateau@upper,0.9766026659794168,0.24209482441682337,0.7345078415625934,0.9853960079055992,20,5,120,30,6,0.0,4.525473991178142,0.20729453005351056,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r003,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9853170189098998,0.8,True,0.01915058170574189,0.04941369679726223,0.38755614226383744,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,4,False,26,4,False,14,5,False,24,20,0,4,16,0,0,4,16,M3:low_energy_plateau@upper,0.9934489752672812,0.3434296404807219,0.6500193347865593,0.9999,20,5,120,30,6,0.0,5.979166002217988,0.1982261043481212,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r004,F17,F17,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9795328142380423,0.8,True,0.018102734432127045,0.038377371977248574,0.47170333713467844,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,1,False,30,7,False,24,6,False,24,20,0,0,6,0,0,0,6,M3:low_energy_plateau@upper,0.9646192384411881,0.35420536642765194,0.6104138720135361,0.9927434865502915,20,5,120,30,6,0.0,4.581595915135633,0.18995752666609048,REJECTED_UNSTABLE,stability
PB|held_out|F17|r005,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9911012235817575,0.8,True,0.015893569704114457,0.039602214513418624,0.40133032708888433,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,28,9,False,15,5,False,24,20,0,2,15,0,0,2,15,M3:low_energy_plateau@upper,0.9858928928895698,0.2852590511880719,0.7006338417014979,0.9999,20,5,120,30,6,0.0,5.543278417217057,0.18073384970976517,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r006,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9617352614015572,0.8,True,0.01738338014377069,0.047333387725585555,0.367254088056205,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,4,False,27,7,False,22,1,False,24,20,0,3,8,0,0,3,8,M3:low_energy_plateau@upper,0.9635868346977292,0.22205364181336917,0.74153319288436,0.9952014216719649,20,5,120,30,6,0.0,6.850490274984649,0.21305414926748195,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r007,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9933259176863181,0.8,True,0.01686961111977496,0.06520200174125268,0.2587284235033189,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,8,False,25,4,False,14,3,False,24,20,0,5,16,0,0,5,16,M3:low_energy_plateau@upper,0.9929914637298902,0.23873435961731507,0.7542571041125752,0.9999,20,5,120,30,6,0.0,6.239184669464947,0.22561932679292598,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r008,F17,F17,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.978642936596218,0.8,True,0.020263231317053505,0.06372795668481517,0.31796455388129125,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,10,False,26,6,False,29,6,False,24,20,0,4,1,0,0,4,1,M2:high_energy_asymptote@lower,0.9454977525041777,0.264381548716965,0.6811162037872127,0.9789796348647064,20,5,120,30,6,0.0,4.22703918674346,0.21986898031631177,REJECTED_UNSTABLE,stability
PB|held_out|F17|r009,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9604004449388208,0.8,True,0.019115931140336422,0.03639292327374165,0.5252650631154167,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,30,10,False,22,5,False,24,20,0,0,8,0,0,0,8,M3:low_energy_plateau@upper,0.9662259688342121,0.22551067721412116,0.740715291620091,0.9677113674560618,20,5,120,30,6,0.0,4.924544450513041,0.20478523827009454,UNEVALUABLE,a1_adequacy
PB|held_out|F17|r010,F17,F17,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9741935483870968,0.8,True,0.019208952485876077,0.05668078272607045,0.33889709284203084,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,5,False,28,10,False,25,5,False,24,20,0,2,5,0,0,2,5,M3:low_energy_plateau@upper,0.9657334399829289,0.3305520500833498,0.6351813898995791,0.9999,20,5,120,30,6,0.0,7.325277278042276,0.19429680598495477,REJECTED_UNSTABLE,stability
PB|held_out|F17|r011,F17,F17,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9875417130144604,0.8,True,0.018774540881819457,0.067593665178394,0.27775592331425536,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,8,False,25,9,False,16,3,False,24,20,0,5,14,0,0,5,14,M3:low_energy_plateau@upper,0.9828462346216267,0.17210092831234125,0.8107453063092854,0.9999,20,5,120,30,6,0.0,6.013964455300922,0.2241248560719638,UNEVALUABLE,a1_adequacy
PB|held_out|F18|r000,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9808676307007785,0.8,True,0.01955758342343609,0.07587745995747129,0.25775221566981765,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,6,False,28,7,False,29,4,False,24,20,0,2,1,0,0,2,1,M2:high_energy_asymptote@lower,0.9453231331306293,0.24667042615178522,0.6986527069788441,0.9809352560932619,20,5,120,30,6,0.0,5.48991865932393,0.20709979592876335,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r001,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9626251390433814,0.8,True,0.01922376700631921,0.03980735883883188,0.4829199315671885,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,7,False,29,7,False,28,5,False,24,20,0,1,2,0,0,1,2,M3:low_energy_plateau@upper,0.9376766119289902,0.29708658608302585,0.6405900258459644,0.9559775518361097,20,5,120,30,6,0.0,5.192015461052714,0.1967238623449816,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r002,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9773081201334817,0.8,True,0.01918620939795752,0.045095411313049144,0.4254581306458925,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,9,False,30,8,False,27,5,False,24,20,0,0,3,0,0,0,3,M3:low_energy_plateau@upper,0.9231645983395197,0.18767300657872732,0.7354915917607924,0.9531574479400989,20,5,120,30,6,0.0,4.899968859785114,0.21522566337136553,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r003,F18,F18,mass_exponential_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9897664071190211,0.8,True,0.01755305975423328,0.04699935914838,0.37347444884976283,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,28,6,False,22,6,False,24,20,0,2,8,0,0,2,8,M3:low_energy_plateau@upper,0.9475910070650106,0.2541652409282296,0.6934257661367811,0.9878177544432017,20,5,120,30,6,0.0,4.899246930974893,0.20283659552613817,UNEVALUABLE,a1_adequacy
PB|held_out|F18|r004,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9773081201334817,0.8,True,0.01848558092740182,0.039421979042266034,0.4689155992798489,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,9,False,28,8,False,25,7,False,24,20,0,2,5,0,0,2,5,M3:low_energy_plateau@upper,0.9572622751172924,0.30654006148564095,0.6507222136316515,0.9999,20,5,120,30,6,0.0,5.769754034239705,0.20210464937641345,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r005,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9652947719688543,0.8,True,0.017191053135182488,0.05940140891302536,0.28940480452834655,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,3,False,29,7,False,29,5,False,24,20,0,1,1,0,0,1,1,M2:high_energy_asymptote@lower,0.9421288691565615,0.27232476292640156,0.6698041062301598,0.961103498561571,20,5,120,30,6,0.0,3.973658687595655,0.2511711096269883,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r006,F18,F18,mass_exponential_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9523915461624026,0.8,True,0.017830250151100943,0.034827293794746875,0.5119619760347369,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,9,False,30,11,False,17,2,False,24,20,0,0,13,0,0,0,13,M3:low_energy_plateau@upper,0.9770071204618705,0.2850786388981435,0.691928481563727,0.9844357936857724,20,5,120,30,6,0.0,4.842711278932831,0.22978247086740827,UNEVALUABLE,a1_adequacy
PB|held_out|F18|r007,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9684093437152391,0.8,True,0.01945181921047079,0.05130943602840271,0.379108029948002,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,3,False,29,6,False,29,4,False,24,20,0,1,1,0,0,1,1,M2:high_energy_asymptote@lower,0.9466726812611974,0.31482139872068293,0.6318512825405145,0.9655610874240852,20,5,120,30,6,0.0,6.192308393176723,0.20529101546491527,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r008,F18,F18,mass_exponential_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9822024471635149,0.8,True,0.020249413774997484,0.044402721554569556,0.4560399242670652,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,5,False,30,8,False,29,4,False,24,20,0,0,1,0,0,0,1,M3:low_energy_plateau@upper,0.9296295586857282,0.38996690010233814,0.53966265858339,0.9905513049037644,20,5,120,30,6,0.0,4.7668733720084875,0.2081280680309143,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F18|r009,F18,F18,mass_exponential_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9719688542825362,0.8,True,0.017388441817360028,0.039263832247993485,0.4428615553248406,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,8,False,29,7,False,21,7,False,24,20,0,1,9,0,0,1,9,M3:low_energy_plateau@upper,0.978400515753198,0.28752751730150644,0.6908729984516915,0.9999,20,5,120,30,6,0.0,3.487833237608284,0.21203301304688743,UNEVALUABLE,a1_adequacy
PB|held_out|F18|r010,F18,F18,mass_exponential_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9848720800889877,0.8,True,0.018098879200352688,0.06590029522088621,0.2746403356720698,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,29,6,False,13,2,False,24,20,0,1,17,0,0,1,17,M3:low_energy_plateau@upper,0.9767947714789831,0.20099059798864577,0.7758041734903374,0.9999,20,5,120,30,6,0.0,5.133560417143731,0.20777366598397368,UNEVALUABLE,a1_adequacy
PB|held_out|F18|r011,F18,F18,mass_exponential_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9759733036707454,0.8,True,0.01872806592211249,0.036980512928477614,0.5064306695348877,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,28,9,False,15,3,False,24,20,0,2,15,0,0,2,15,M3:low_energy_plateau@upper,0.9841849558266756,0.22489704875227184,0.7592879070744039,0.9841849558266756,20,5,120,30,6,0.0,4.815840736009095,0.21090071877127764,UNEVALUABLE,a1_adequacy
PB|held_out|F19|r000,F19,F19A,,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9919911012235817,0.8,True,0.019388566754326653,0.06538449764125084,0.2965315549368766,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,27,4,False,14,0,False,24,20,0,3,16,0,0,3,16,M3:low_energy_plateau@upper,0.9813183075036427,0.23925886281346717,0.7420594446901755,0.9999,20,5,120,30,6,0.0,4.780540861981416,0.20406642882316095,UNEVALUABLE,a1_adequacy
PB|held_out|F19|r001,F19,F19B,mass_power,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9790878754171303,0.8,True,0.018293291078133676,0.06593915399569898,0.27742683928469714,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,7,False,30,9,False,28,7,False,24,20,0,0,2,0,0,0,2,M3:low_energy_plateau@upper,0.9528508292729039,0.31055719317023184,0.6422936361026721,0.9892754235170105,20,5,120,30,6,0.0,4.496231805631308,0.21587134025733218,REJECTED_UNSTABLE,stability
PB|held_out|F19|r003,F19,F19A,,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9844271412680755,0.8,True,0.019182975201042864,0.06716039352227278,0.2856292852822714,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,25,5,False,13,4,False,24,20,0,5,17,0,0,5,17,M3:low_energy_plateau@upper,0.9920046522679804,0.25200075237543945,0.7400038998925409,0.9999,20,5,120,30,6,0.0,4.636645289121871,0.19605714358948811,UNEVALUABLE,a1_adequacy
PB|held_out|F19|r004,F19,F19B,mass_power,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9795328142380423,0.8,True,0.018735554019481952,0.04997953736597574,0.3748644946889092,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,29,7,False,21,4,False,24,20,0,1,9,0,0,1,9,M3:low_energy_plateau@upper,0.9755898273841352,0.29970214203488793,0.6758876853492473,0.9823612651144216,20,5,120,30,6,0.0,6.78165606565919,0.21282844030327053,UNEVALUABLE,a1_adequacy
PB|held_out|F19|r006,F19,F19A,,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9884315906562846,0.8,True,0.01764544748400105,0.0445117028920763,0.3964226560099138,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,30,10,False,19,3,False,24,20,0,0,11,0,0,0,11,M3:low_energy_plateau@upper,0.9631448618234514,0.24852040637709621,0.7146244554463552,0.9839643246199468,20,5,120,30,6,0.0,5.538793062185846,0.21090457514609218,UNEVALUABLE,a1_adequacy
PB|held_out|F19|r007,F19,F19B,mass_power,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9826473859844269,0.8,True,0.017833579366891086,0.06136355085565784,0.2906216983570597,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,7,False,29,2,False,25,5,False,24,20,0,1,5,0,0,1,5,M3:low_energy_plateau@upper,0.944591522635658,0.22243809005217616,0.7221534325834819,0.9669431541972661,20,5,120,30,6,0.0,5.2156574163262945,0.2386834262408911,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F19|r009,F19,F19A,,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9888765294771968,0.8,True,0.01916232360508039,0.0668344687652944,0.2867131879565555,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,6,False,27,9,False,8,1,False,24,20,0,3,22,0,0,3,22,M3:low_energy_plateau@upper,0.9999,0.19199394449181612,0.8079060555081838,0.9999,20,5,120,30,6,0.0,4.917922804355881,0.22573654688544353,UNEVALUABLE,a1_adequacy
PB|held_out|F19|r010,F19,F19B,mass_power,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9733036707452726,0.8,True,0.01697318519669426,0.03899934094760478,0.4352172314782848,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,2,False,30,6,False,29,4,False,24,20,0,0,1,0,0,0,1,M3:low_energy_plateau@upper,0.9449899288566634,0.2981709367791079,0.6468189920775556,0.9846917170257005,20,5,120,30,6,0.0,4.620711849923548,0.17957584523665354,REJECTED_UNSTABLE,stability
