key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
NNSJJWBUAVGBQP,"Acanthospermolid, 8-ß-angeloyloxy-9ß-hydroxy-14-oxo",C=C1C(=O)OC2C=CCCC=CCCC12,2,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NODILNFGTFIURN,Ginsenoside Rb2,C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC43)O2)OC1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
NOEGNKMFWQHSLB,5-Hydroxymethyl-2-furancarboxaldehyde,c1ccoc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
NOTGFIUVDGNKRI,AICAR,c1cn(C2CCCO2)cn1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
NPNNKDMSXVRADT,N-Feruloyl Tyramine,O=C(C=Cc1ccccc1)NCCc1ccccc1,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
NPOAOTPXWNWTSH,3-HYDROXYMETHYLGLUTARATE,__ACYCLIC__NPOAOTPXWNWTSH,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NTYJJOPFIAHURM,Histamine,c1c[nH]cn1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NWAGJEHYRXNHPW,"Tirotundifolin C, epoxyangelate",C=C1C(=O)OC2C3C=CCCC3CC(OC(=O)C3CO3)C12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NXJAXUYOQLTISD,GLUTARYLCARNITINE,__ACYCLIC__NXJAXUYOQLTISD,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
NXJCRELRQHZBQA,Limettin,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NYHBQMYGNKIUIF,Guanosine,O=c1[nH]cnc2c1ncn2C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NYPYHUZRZVSYKL,"3,5-DIIODO-L-TYROSINE",c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
NYVGKWVPLDGOBS,"5,6-Dihydroxyfuro[2,3-h]chromen-2-one",O=c1ccc2ccc3occc3c2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NZVQLVGOZRELTG,visnagin,O=c1ccoc2cc3occc3cc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
OAOKXXKAPDYVHG,Epi-Inunolide-Glutathione,O=C1CC2CC=CCCC=CCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ODBLHEXUDAPZAU,ISOCITRATE,__ACYCLIC__ODBLHEXUDAPZAU,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
ODHCTXKNWHHXJC,Pyroglutamic acid,O=C1CCCN1,8,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ODKSFYDXXFIFQN,L-Arginine,__ACYCLIC__ODKSFYDXXFIFQN,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
OHYDBTZVUWGKOO,"benzyl (2aS,4S,6aS,6bS,8aS,8bR,9S,12R,14aR,15aS,15bR)-4-hydroxy-6a,8a,9,12-tetramethyl-2,2a,3,4,5,6,6a,6b,7,8,8a,8b,9,11,12,13,14a,15,15a,15b-icosahydronaphtho[2'',1'':4',5']indeno[1',2':5,6]pyrano[3,2-b]pyridine-10(1H)-carboxylate",O=C(OCc1ccccc1)N1CCCC2=C1CC1C(CC3C1CCC1C4CCCCC4CCC13)O2,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OIRDTQYFTABQOQ,Adenosine,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OIVLITBTBDPEFK,DIHYDROURACIL,O=C1CCNC(=O)N1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OKJIRPAQVSHGFK,Acetylglycine,__ACYCLIC__OKJIRPAQVSHGFK,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
OLOOJGVNMBJLLR,Pentosalen,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OLXZPDWKRNYJJZ,Deoxyadenosine,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OMFXVFTZEKFJBZ,CORTICOSTERONE,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OMIXKOJEIRRAJW,Caffeoyl glucaric acid,c1ccccc1,2,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OMPXHNXRUVEQDO,N-Nonanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
OMYMRCXOJJZYKE,6-Hydroxymelatonin,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
ONFOSYPQQXJWGS,2-HYDROXY-4-(METHYLTHIO)BUTANOATE,__ACYCLIC__ONFOSYPQQXJWGS,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
ONIBWKKTOPOVIA,Proline,C1CCNC1,2,"MC19,MC22",30eV|45eV,"LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OOGAQHVYHLPICD,6-Methylsulfinylhexyl glucosinolate,C1CCOCC1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OOKSPQLCQUBEKU,Epoxybergamottin,O=c1ccc2c(OCC=CCCC3CO3)c3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPKAENXELFYURB,14-Hydroxy-Costunolide-Glutathione,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OPTASPLRGRRNAP,CYTOSINE,O=c1nccc[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ORBITTMJKIGFNH,Byakangelicol,O=c1ccc2cc3ccoc3c(OCC3CO3)c2o1,2,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
ORHBXUUXSCNDEV,Umbelliferone,O=c1ccc2ccccc2o1,7,"MC19,MC20",10|100|20|30|40|45eV|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OSGOFHLDKWJHDO,Alantolactone-Cysteine,O=C1CC2C=C3CCCCC3CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OTBHHUPVCYLGQO,NORSPERMIDINE,__ACYCLIC__OTBHHUPVCYLGQO,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
OTCCIMWXFLJLIA,N-Acetyl-L-aspartic acid,__ACYCLIC__OTCCIMWXFLJLIA,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OTDVFDVEFZSECW,γ-Isoalantolactone,C=C1C(=O)OC2CC3CCCC=C3CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OTGQIQQTPXJQRG,Stearoylethanolamide,__ACYCLIC__OTGQIQQTPXJQRG,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
OTKJDMGTUTTYMP,Sphinganine,__ACYCLIC__OTKJDMGTUTTYMP,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OTUCXMIQUNROBJ,Quercetin.Glc.Rha,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
OUYCCCASQSFEME,Tyrosine,c1ccccc1,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OVBPIULPVIDEAO,Folic acid,O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False
OVRNDRQMDRJTHS,N-ACETYLGLUCOSAMINE,C1CCOCC1,3,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OXGUCUVFOIWWQJ,Quercitrin,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,2,"MC09,MC25","0.3|15,30,45 (NCE)","LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
OYIFNHCXNCRBQI,2-Aminohexanedioic acid,__ACYCLIC__OYIFNHCXNCRBQI,2,"MC19,MC22",30eV|45eV,"LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PAYRUJLWNCNPSJ,ANILINE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
PBHKMDBIOFKKFO,"Niveusin A, 2-methylbutyrate",C=C1C(=O)OC2C=CC3CCC(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PBLXBBMXBHJJMZ,"Tagitinin E, 15-hydroxy",C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PCMORTLOPMLEFB,Sinapic acid,c1ccccc1,2,"MC19,MC25",0.3|45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PDEJECFRCJOMEN,Eupatolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
PDHAOJSHSJQANO,oxyresveratrol,C(=Cc1ccccc1)c1ccccc1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
PEFNSGRTCBGNAN,Luteolin-7-O-glucoside,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PEWFWDOPJISUOK,Oxypeucedanin hydrate,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
PFDUUKDQEHURQC,3-METHOXYTYROSINE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PFDVWJCSCYDRMZ,Tri-coumaroyl spermidine,O=C(C=Cc1ccccc1)NCCCCN(CCCNC(=O)C=Cc1ccccc1)C(=O)C=Cc1ccccc1,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
PFGRPVJHGDUMMF,Tomentosin-Glutathione,O=C1CC2CC=CCCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PFNFFQXMRSDOHW,SPERMINE,__ACYCLIC__PFNFFQXMRSDOHW,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PFTAWBLQPZVEMU,Catechin,c1ccc(C2CCc3ccccc3O2)cc1,3,"MC19,MC25",0.3|45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PFXSSGQUYSAATP,Leptocarpin,C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PHIHHTIYURVLDB,gnetin H,C(=Cc1c2c(cc3c1C(c1ccccc1)C(c1ccccc1)O3)OC(c1ccccc1)C2c1ccccc1)c1ccccc1,2,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PHIQHXFUZVPYII,L-CARNITINE,__ACYCLIC__PHIQHXFUZVPYII,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PHOQVHQSTUBQQK,GLUCONOLACTONE,O=C1CCCCO1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PIEKAIPYEXIFHY,"(20R,22R,25R)-3beta-Acetoxy-22,26-acetimino-5alpha-cholestan-16beta,20-diol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PJLZBXXLWUWUOA,3beta-Ethylamino-5alpha-solanidan,C1CCC2C(C1)CCC1C2CCC2C1CC1C2CC2CCCCN21,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
PKKMITFKYRCCOL,1-Methoxy-3-indolylmethylglucosinolate,N=C(Cc1c[nH]c2ccccc12)SC1CCCCO1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False
PKRPFNXROFUNDE,Byakangelicin,O=c1ccc2cc3ccoc3cc2o1,2,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PLAPMLGJVGLZOV,Orientin,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
PMMYEEVYMWASQN,TRANS-4-HYDROXY-L-PROLINE,C1CCNC1,2,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PMOWTIHVNWZYFI,3-(2-Hydroxyphenyl)acrylate,c1ccccc1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
PNCADIYJKRZFGU,"(22S,25S)-22,26-Epimino-5alpha-cholestan-3beta-16alpha-diol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,3,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POJWUDADGALRAB,Allantoin,O=C1CNC(=O)N1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PQSUYGKTWSAVDQ,Aldosterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
PRJKNHOMHKJCEJ,4-IMIDAZOLEACETATE,c1c[nH]cn1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False
PUPKKEQDLNREIM,"Kaempferol 3,7-di-O-rhamnoside",O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PVNIIMVLHYAWGP,Nicotinic acid,c1ccncc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PWKSKIMOESPYIA,Acetylcysteine,__ACYCLIC__PWKSKIMOESPYIA,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PXOYOCNNSUAQNS,Alantolactone,C=C1C(=O)OC2CC3CCCCC3=CC12,1,MC14,50eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PXQPEWDEAKTCGB,OROTATE,O=c1cc[nH]c(=O)[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
PYUSHNKNPOHWEZ,N-FORMYL-L-METHIONINE,__ACYCLIC__PYUSHNKNPOHWEZ,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
PZNPHSFXILSZTM,Chlorogenin,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)OC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
QAQREVBBADEHPA,Propionyl-CoA,c1ncc2ncn(C3CCCO3)c2n1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
QATUWZPYBIHFFR,Atripliciolide tiglate,C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
QCHFTSOMWOSFHM,pilocarpine,O=C1CC(Cc2cnc[nH]2)CO1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False
QCHPKSFMDHPSNR,AMINOISOBUTANOATE,__ACYCLIC__QCHPKSFMDHPSNR,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QEVHRUUCFGRFIF,reserpine,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QFSDWLPMRWDFID,Kaempferol.Glc.Rha.Rha,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
QIAFMBKCNZACKA,Hippuric acid,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QIVBCDIJIAJPQS,L-Tryptophan,c1ccc2[nH]ccc2c1,13,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QIWOFDHUQPJCJF,dihydromorin,O=C1CC(c2ccccc2)Oc2ccccc21,1,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
QJPWUUJVYOJNMH,L-Homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
QLWKTGDEPLRFAT,5-Methoxytryptophol,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
QNAYBMKLOCPYGJ,L-Alanine,__ACYCLIC__QNAYBMKLOCPYGJ,12,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QPEJHSFTZVMSJH,3-AMINO-5-HYDROXYBENZOATE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
QPJVMBTYPHYUOC,Methyl benzoate,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
QQBPLXNESPTPNU,N-Oleoyldopamine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
QQVDJLLNRSOCEL,(2-AMINOETHYL)PHOSPHONATE,__ACYCLIC__QQVDJLLNRSOCEL,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
QSOMGPFBPSJEFH,Tagitinin E,C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QTAGQHZOLRFCBU,Oxypeucedanin,O=c1ccc2c(OCC3CO3)c3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
QUNWUDVFRNGTCO,PARAXANTHINE,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
QUQPHWDTPGMPEX,hesperidin,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QUQPZVOBOIBITF,"Tifruticin, desoxy",C=C1C(=O)OC2C=CCC=CCCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QURCVMIEKCOAJU,Isoferulic acid,c1ccccc1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
QVBXEYRBBAHAGF,Budlein A isolvalerate,C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
QXGMGISDPLKBDP,"(20R,22R,25R)-3beta,16beta-Diacetoxy-22,26-epimino-5alpha-cholestan-20-ol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,3,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QXKHYNVANLEOEG,Methoxsalen,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
QYKCTVZWKZFZNA,Cumambranolide-8ß-sarracinoyloxy,C=C1C(=O)OC2C1CCCC1CC=CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
QYKDZOPFPQAQHD,"N-Cbz-22,26-epimino-23alphaOH, 16beta, 23-epoxy-5alpha, 22alphaH, 25betaH-cholestan-3-on",O=C1CCC2C(CCC3C2CCC2C4CC5C(CCCN5C(=O)OCc5ccccc5)OC4CC23)C1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QYPPJABKJHAVHS,Agmatine,__ACYCLIC__QYPPJABKJHAVHS,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
QZAYGJVTTNCVMB,Serotonin,c1ccc2[nH]ccc2c1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RADKZDMFGJYCBB,PYRIDOXAL,c1ccncc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
RAGZUCNPTLULOL,Feruloyl quinic acid,O=C(C=Cc1ccccc1)OC1CCCCC1,2,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RAKJVIPCCGXHHS,Osthenol,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
RBRPTFMVULVGIC,8-Epi-Xanthatine,C=C1C(=O)OC2CCC=CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
RDHQFKQIGNGIED,L-Acetylcarnitine,__ACYCLIC__RDHQFKQIGNGIED,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
