key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
WTARULDDTDQWMU,(-)-β-Pinene,C=C1CCC2CC1C2,1,MC01,35 CID,APCI-ITFT,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
WTCAXDJXNVRHRC,"13,14-dihydro-15-keto Prostaglandin D1",O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WTDRDQBEARUVNC,DL-Dopa,c1ccccc1,17,"MC02,MC20,MC22,MC23",0.6458333|10|100|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WTEVQBCEXWBHNA,Citral,__ACYCLIC__WTEVQBCEXWBHNA,2,MC01,35 CID|CID 40,APCI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
WTJYDBMHYPQFNJ,19(R)-hydroxy Prostaglandin E2,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WTQYWNWRJNXDEG,Anisodamine,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,1,MC04,35eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WTROTTYFRJDSKY,Eupaserrin,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WTYSXBKKVNOOIX,(S)-AL 8810,C(=CC1CCCC1)CC1Cc2ccccc2C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WUADCCWRTIWANL,Biochanin A,O=c1c(-c2ccccc2)coc2ccccc12,12,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WUOACPNHFRMFPN,Alpha-Terpineol,C1=CCCCC1,3,"MC02,MC21",0.6458333|15.00|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
WUUGFSXJNOTRMR,Methylthioadenosine,c1ncc2ncn(C3CCCO3)c2n1,17,"MC05,MC07,MC20,MC22,MC23","-10, -35, -60V|10|100|20|20-40eV|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WVGDKDVANZQJCU,8-Epi-Xanthatine-Glutathione,O=C1CC2CC=CCCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WVIMUEUQJFPNDK,CDP-ETHANOLAMINE,O=c1ncccn1C1CCCO1,5,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WVMUCBHSEHBMKA,3-Sulfinoalanine,__ACYCLIC__WVMUCBHSEHBMKA,15,"MC20,MC22,MC23",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
WVXOMPRLWLXFAP,3-hydroxy-5-cholestenoic acid,C1=C2CCCCC2C2CCC3CCCC3C2C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WVYOVLOAXIHCDB,8-iso-16-cyclohexyl-tetranor Prostaglandin E2,O=C1CCC(C=CCCC2CCCCC2)C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WVZFLDUSZYAGPC,Homaloside D,O=C(OCC1CCCC(Oc2ccccc2COC(=O)C2C=CCCC2=O)O1)c1ccccc1,1,MC16,20/50eV,LC-ESI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WWNNZCOKKKDOPX,Trigonelline,c1cc[nH+]cc1,3,"MC21,MC22",15.00|30eV,"LC-ESI-QFT,LC-ESI-QTOF",1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WWSWYXNVCBLWNZ,Fluprostenol,C(=CC1CCCC1)CCOc1ccccc1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WWUZIQQURGPMPG,D-erythro-sphingosine,__ACYCLIC__WWUZIQQURGPMPG,9,"MC02,MC07,MC20",0.6458333|10|100|20|20-40eV|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WXIACXAKMZPXKX,6-(Malonyl-GlcO)-I3CO2H,c1cc2cc(OC3CCCCO3)ccc2[nH]1,2,MC21,23.11|24.31,LC-ESI-QTOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WXNXCEHXYPACJF,N-ACETYLLEUCINE,__ACYCLIC__WXNXCEHXYPACJF,7,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WXTMDXOMEHJXQO,"2,5-dihydroxybenzoic acid",c1ccccc1,14,"MC06,MC20,MC21,MC22,MC23",10|100|15|15.00|20|30|30eV|40|60|NCE_15_30_44,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
WXUOSNJWDJOHGW,5-Geranyloxy-7-methoxycoumarin,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
WXWNDRIOPFNYII,CAY10509,c1ccc(SCCCCC2CCCC2)cc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WYDPEADEZMZKNM,3-Glc-Echinocystic acid,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,2,MC08,30 eV,ESI-QTOF,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
WYEPBHZLDUPIOD,Succinylacetone,__ACYCLIC__WYEPBHZLDUPIOD,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WYMIUUFTRTVGOL,Costunolide-Glutathione,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WYTGDNHDOZPMIW,Serpentine,C1=CC2Cc3c4nc5ccccc5c-4ccn3CC2CO1,1,MC08,30 eV,ESI-QTOF,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XAWCMDFDFNRKGK,1-C16-2-C1 DG,__ACYCLIC__XAWCMDFDFNRKGK,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XAWPKHNOFIWWNZ,6-Hydroxyindole,c1ccc2[nH]ccc2c1,3,MC21,15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XBAMJZTXGWPTRM,Strictosidine,C1=CC(CC2NCCc3c2[nH]c2ccccc32)CC(OC2CCCCO2)O1,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XBEGAIQGFSZRBK,8β-ethoxy-9α-hydroxy-14-oxo-acanthospermolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XBFPSGWGBRXCFV,"7,11-dihydroxy ferruginol",c1ccc2c(c1)CCC1CCCCC21,1,MC24,-55V,ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XBPBYMDSEVYOHV,O-acyl sugar AS14,C1CCC(OC2CCCO2)OC1,1,MC03,22.5eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XCCTYIAWTASOJW,Uridine 5'-diphosphate,O=c1ccn(C2CCCO2)c(=O)[nH]1,12,"MC05,MC10","-10, -35, -60V|10|100|15 / 50|30|60",LC-ESI-QTOF,4,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XCHARIIIZLLEBL,3-Glc-Medicagenic acid,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XCTHZFGSVQBHBW,H-Val-Leu-OH,__ACYCLIC__XCTHZFGSVQBHBW,2,MC21,15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XCVCLIRZZCGEMU,Prostaglandin F2-alpha Ethanolamide,C1CCCC1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XDGRXQNYJMQLPU,19-hydroxytabersonine,C1=CC2CC=C3Nc4ccccc4C34CCN(C1)C24,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
XDROKJSWHURZGO,Angelicin,O=c1ccc2ccc3occc3c2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
XDXIAQOSOXGFSV,"(3S,5S,8R,9S,10S,13S,14S,16S,17R)-10,13-dimethyl-17-((S)-1-((2R,5R)-5-methyl-3-oxopiperidin-2-yl)ethyl)hexadecahydro-1H-cyclopenta[a]phenanthrene-3,16-diyl diacetate",O=C1CCCNC1CC1CCC2C1CCC1C3CCCCC3CCC12,2,MC01,35 CID|CID 35,APCI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XENHPQQLDPAYIJ,Delphinidin 3-glucoside,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,1,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
XEYBRNLFEZDVAW,Prostaglandin E2,O=C1CCCC1,12,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
XFDQJKDGGOEYPI,peonidin,c1ccc(-c2ccc3ccccc3[o+]2)cc1,1,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
XFDUHJPVQKIXHO,m-Aminobenzoic acid,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
XFNJVJPLKCPIBV,"1,3-DIAMINOPROPANE",__ACYCLIC__XFNJVJPLKCPIBV,2,MC23,10|20,LC-ESI-QTOF,2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
XFTRTWQBIOMVPK,Citramalic acid,__ACYCLIC__XFTRTWQBIOMVPK,4,"MC05,MC23","-10, -35, -60V|10|20|40",LC-ESI-QTOF,3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
XFVLNEYIZGZDHP,Zaluzanin C,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XFZJEEAOWLFHDH,Procyanidin dimer B1,c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,4,"MC06,MC21",31.54|31.58|NCE_15_30_58|NCE_15_30_59,"LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XGWYBQCOZNQQHX,3-Ara-Bayogenin,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
XGYIMTFOTBMPFP,5'-DEOXYADENOSINE,c1ncc2ncn(C3CCCO3)c2n1,5,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XHCADAYNFIFUHF,Esculin,O=c1ccc2cc(OC3CCCCO3)ccc2o1,5,"MC11,MC19,MC21,MC25",0.3|35|45eV|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XHEFDIBZLJXQHF,Fisetin,O=c1cc(-c2ccccc2)oc2ccccc12,3,"MC13,MC21",15|15.00|7-62eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
XHMJOUIAFHJHBW,Glucosamine 6-phosphate,C1CCOCC1,14,"MC02,MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|0.6458333|10|100|20|30|30eV|40|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
XIDIVFMWQIDOAK,"(20R,22S,25S)-22,26-Epimino-5alpha-cholestan-3beta,20-diol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,2,MC01,70 HCD|CID 35,APCI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XIGSAGMEBXLVJJ,Homocitrulline,__ACYCLIC__XIGSAGMEBXLVJJ,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False
XIKIUQUXDNHBFR,mono-Benzyl phthalate,O=C(OCc1ccccc1)c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XIWCDUHPYMOFIL,cudraflavone B,O=c1cc(-c2ccccc2)oc2cc3c(cc12)C=CCO3,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XIYNPUSAFSSDKK,Nicotianoside IV,C(=CCCC=CCOC1CCC(OC2CCCCO2)CO1)CCC=CCCCOC1CCC(OC2CCCCO2)CO1,1,MC03,18eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XJLXINKUBYWONI,NADP,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,1,MC22,30eV,LC-ESI-QFT,1,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True,False,False
XJMMNTGIMDZPMU,METHYGLUTARATE,__ACYCLIC__XJMMNTGIMDZPMU,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
XKBJVQHMEXMFDZ,C18 Lyso PAF,__ACYCLIC__XKBJVQHMEXMFDZ,8,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XKMLYUALXHKNFT,GUANOSINE TRIPHOSPHATE,O=c1nc[nH]c2c1ncn2C1CCCO1,8,"MC05,MC10","-10, -35, -60V|10|100|15 / 50|30|60",LC-ESI-QTOF,4,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False
XLBVNMSMFQMKEY,N-Methyl-DL-glutamic acid,__ACYCLIC__XLBVNMSMFQMKEY,5,"MC05,MC22,MC23","-10, -35, -60V|10|20|30eV|40","LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
XLKQWAMTMYIQMG,"1,2-didocosahexaenoyl-sn-glycero-3-phosphocholine",__ACYCLIC__XLKQWAMTMYIQMG,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XLPDVYGDNRIQFV,8-Hydroxy-p-cymene,c1ccccc1,1,MC21,15.00,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
XLTFNNCXVBYBSX,Wogonin,O=c1cc(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
XMBZZLUIFFOAHR,Arillatose B,O=C(C=Cc1ccccc1)OCC1CCCC(OC2CCCO2)O1,2,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
XMGQYMWWDOXHJM,(S)-(-)-Limonene,C1=CCCCC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
XMIIGOLPHOKFCH,Hydrocinnamic acid,c1ccccc1,1,MC21,15.00,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
XMOCLSLCDHWDHP,Gallocatechin,c1ccc(C2CCc3ccccc3O2)cc1,4,"MC06,MC25",0.3|NCE_15_30_61|NCE_15_30_62,"LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XNHKMZHWRNMFCU,Glucosyl salicylate,O=C(OC1CCCCO1)c1ccccc1,1,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
XNPAXHDGELHGIN,"Leptocarpin, 14-hydroxy",C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XNRNNGPBEPRNAR,Thromboxane B2,C1CCOCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XNSAINXGIQZQOO,THYROTROPIN RELEASING HORMONE,O=C1CCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2)N1,4,"MC22,MC23",20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XOAAWQZATWQOTB,Taurine,__ACYCLIC__XOAAWQZATWQOTB,4,"MC02,MC05,MC22","-10, -35, -60V|0.6458333|30eV|6.0000000","ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XOAMGMFHUNHBEM,"1,2-dilignoceroyl-sn-glycero-3-phosphocholine",__ACYCLIC__XOAMGMFHUNHBEM,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XOKJULOVXVISRP,Trimethyl Sphingosine (d18:1),__ACYCLIC__XOKJULOVXVISRP,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XOMRRQXKHMYMOC,C16 Carnitine,__ACYCLIC__XOMRRQXKHMYMOC,8,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
XQXPVVBIMDBYFF,p-Hydroxyphenylacetic acid,c1ccccc1,11,"MC20,MC21,MC23",10|100|15.00|20|30|40|60,"LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XQYZDYMELSJDRZ,Papaverine,c1ccc(Cc2nccc3ccccc23)cc1,2,"MC21,MC25",0.3|18.01,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XQZVZULJKVALRI,6-(Methylsulfinyl)hexyl isothiocyanate,__ACYCLIC__XQZVZULJKVALRI,2,MC21,15.00|23.33,LC-ESI-QTOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XRBIHOLQAKITPP,Rhoeadine,c1c2c(cc3c1OCO3)C1OCc3c(ccc4c3OCO4)C1NCC2,1,MC12,"1, 35, 60",ESI-QTOF,0,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
XRKBRPFTFKKHEF,sinapoyl D-glucoside,O=C(C=Cc1ccccc1)OC1CCCCO1,6,"MC07,MC11,MC15,MC21",20-40eV|30|35.00|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XRQSPUXANRGDAV,5-Methoxyflavone,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
XSAFLFYGYGKUKQ,Isospinosin,O=c1cc(-c2ccccc2)oc2c(C3OCCCC3OC3CCCCO3)cccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XSDVSOQSNGGUFY,20-ethyl Prostaglandin F2-alpha,C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XSGQFHNPNWBVPT,15(R)-15-methyl Prostaglandin E2,O=C1CCCC1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XSOXQXPLSCSJPY,Cyanidin-3-coumaroyl rutinoside-5-glucoside,O=C(C=Cc1ccccc1)OC1CCC(OCC2CCCC(Oc3cc4c(OC5CCCCO5)cccc4[o+]c3-c3ccccc3)O2)OC1,3,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XTWYTFMLZFPYCI,Adenosine 5'-diphosphate,c1ncc2ncn(C3CCCO3)c2n1,30,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
XUARCIYIVXVTAE,Uvaol,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
XUFQPHANEAPEMJ,Famotidine,c1cscn1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XUIIKFGFIJCVMT,Thyroxine,c1ccc(Oc2ccccc2)cc1,3,"MC02,MC22",0.6458333|30eV|6.0000000,"ESI-TOF,LC-ESI-QFT",2,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
XUJNEKJLAYXESH,L-Cysteine,__ACYCLIC__XUJNEKJLAYXESH,5,"MC02,MC21,MC23",0.6458333|15.00|40|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XUMPSBPCFSDVSE,O-acyl sugar AS4,C1CCC(OC2CCCO2)OC1,1,MC03,22.5eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XUWTZJRCCPNNJR,"Quercetagetin 3,3',6-trimethyl ether",O=c1cc(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
XUYJLQHKOGNDPB,PHOSPHONOACETATE,__ACYCLIC__XUYJLQHKOGNDPB,3,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XUYPXLNMDZIRQH,N-ACETYLMETHIONINE,__ACYCLIC__XUYPXLNMDZIRQH,4,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XVARCVCWNFACQC,Indoxyl beta-D-glucoside,c1ccc2c(OC3CCCCO3)c[nH]c2c1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
XVFMGWDSJLBXDZ,pelargonidin,c1ccc(-c2ccc3ccccc3[o+]2)cc1,1,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
XVOYSCVBGLVSOL,Cysteic acid,__ACYCLIC__XVOYSCVBGLVSOL,18,"MC20,MC22,MC23",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XVULBTBTFGYVRC,Sclareol,C1CCC2CCCCC2C1,4,MC21,15.00|17.34,LC-ESI-QTOF,2,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
XVYPOHCSLJZFED,1-(1Z-octadecenyl)-2-oleoyl-sn-glycero-3-phosphoethanolamine,__ACYCLIC__XVYPOHCSLJZFED,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XWALNWXLMVGSFR,Methandrostenolone,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,3,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False
XWBWIAOWSABHFI,C20 Ceramide (d18:1/20:0),__ACYCLIC__XWBWIAOWSABHFI,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XWRHBGVVCOSNKO,4-P-Coumaroylquinic acid,O=C(C=Cc1ccccc1)OC1CCCCC1,3,"MC03,MC19",35eV|Ramped,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
XWYSLMAMRKYUFH,C18:1 Lyso PAF,__ACYCLIC__XWYSLMAMRKYUFH,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XXCYUOKXQLRLBA,Hydroxycamalexin-#1 O-Malonylhexoside,c1csc(-c2c[nH]c3ccc(OC4CCCCO4)cc23)n1,1,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XXKFQTJOJZELMD,"1,2-dilinolenoyl-sn-glycero-3-phosphocholine",__ACYCLIC__XXKFQTJOJZELMD,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
