key,scaffold_group,mh,muru_supported,plated_libraries,key_libraries,in_msnlib_v1_0,in_msnlib_16984129,parse_ok,parent_exact_mass,n_atoms_with_h,elements,mspred_elements_ok,multi_component,fiora_supported,mspred_supported,iceberg_ev_nce20,iceberg_ev_nce60,msg_folds,in_msg_any,in_msg_train_or_val,max_similarity_to_dev,novelty_bin
WHBUPHVQKWHJNS,O=C(NC1Cc2ccccc2C1)c1cc(=O)[nH]c2nc[nH]c12,323.150251816,True,enamdisc,enamdisc,False,True,True,322.142975816,42,"C,H,N,O",True,False,True,True,12.92601007264,38.77803021792,,False,False,0.297029702970297,"Q2 [0.281,0.319)"
WHDNWTXVJVKFCK,O=C(Cc1cnc(-c2cccnc2)[nH]c1=O)NCC1CC1,313.16590188,True,enamdisc,enamdisc,False,True,True,312.15862588,43,"C,H,N,O",True,False,True,True,12.5266360752,37.57990822559999,,False,False,0.288135593220339,"Q2 [0.281,0.319)"
WHIANHMKBRZQNB,O=C(NC(=S)Nc1ccccc1)c1ccco1,338.979736692,True,mcediv_50k,mcediv_50k,False,True,True,337.972460692,30,"Br,C,H,N,O,S",True,False,True,True,13.55918946768,40.67756840304,,False,False,0.3734939759036144,"Q4 [0.364,1.000)"
WHKPZNXEXLRYFS,O=C(Nc1ccc(OC2CCCC2)nc1)N1CCC(N2CCCC2)C1,345.228502136,True,enamdisc,enamdisc,False,True,True,344.221226136,53,"C,H,N,O",True,False,True,True,13.809140085439997,41.42742025631999,,False,False,0.358695652173913,"Q3 [0.319,0.364)"
WHYGBVWGARJOCS,O=c1cc(-c2ccccc2)nc2c(-c3ccccc3)c(Cc3ccccc3)[nH]n12,457.106194084,True,mcebio,mcebio,True,True,True,456.09891808400005,50,"C,Cl,H,N,O",True,False,True,True,18.28424776336,54.85274329008,val,True,True,0.3529411764705882,"Q3 [0.319,0.364)"
WIAWOZLIXHUMGV,O=C(c1cc2ccccc2o1)N1CCOC12CCNCC2,329.185968628,True,mcediv_50k,mcediv_50k,False,True,True,328.178692628,48,"C,H,N,O",True,False,True,True,13.16743874512,39.50231623536,,False,False,0.324074074074074,"Q3 [0.319,0.364)"
WIHNBMLYQODCAE,O=S(=O)(NC1CCCN(c2cnc3ccccc3n2)C1)C1CC1,347.15362294399995,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,346.14634694399996,46,"C,H,N,O,S",True,False,True,True,13.886144917759998,41.65843475328,val,True,True,0.2967032967032967,"Q2 [0.281,0.319)"
WINAPZRDESUVRK,O=C(Cc1cccs1)Nc1ccccc1,368.073324024,True,enamdisc,enamdisc,False,True,True,367.066048024,41,"C,H,N,O,S",True,False,True,True,14.72293296096,44.16879888288,,False,False,0.3733333333333333,"Q4 [0.364,1.000)"
WJBKOXQBZPZLFO,O=C(Nn1cnc2sccc2c1=O)c1cc[nH]n1,381.9967837239999,True,mcescaf,mcescaf,True,True,True,380.98950772399996,34,"Br,C,H,N,O,S",True,False,True,True,15.279871348959995,45.83961404687999,train,True,True,0.2454545454545454,"Q1 [0.000,0.281)"
WJDMCXSGUCNRPZ,O=C(Nc1ccccc1)Nc1ccc(Cc2ccc(NC(=O)Nc3ccccc3)cc2)cc1,709.1826454080002,True,mcebio,mcebio,True,True,True,708.1753694080002,83,"C,Cl,H,N,O",True,False,True,True,28.36730581632001,85.10191744896002,test,True,False,0.3333333333333333,"Q3 [0.319,0.364)"
WJGKJSBYYRKSMX,O=S(=O)(c1ccccc1)c1nnn2c1nc(N1CCCCCC1)c1sccc12,414.10529284800015,True,mcescaf,mcescaf,True,True,True,413.09801684800016,47,"C,H,N,O,S",True,False,True,True,16.564211713920006,49.692635141760015,train,True,True,0.3008849557522124,"Q2 [0.281,0.319)"
WJHUOVLFTVTMGT,c1ccc2nc(CSc3ncnc4nc[nH]c34)cnc2c1,309.091691384,True,mcediv_50k,mcediv_50k,False,True,True,308.084415384,34,"C,H,N,S",True,False,True,True,12.36366765536,37.09100296608,,False,False,0.367816091954023,"Q4 [0.364,1.000)"
WJUPENLNVUCETH,c1cnc2c(c1)ccc1c2ccc2cccnc21,459.323071216,True,mcebio,mcebio,True,True,True,458.315795216,72,"C,H,N",True,False,True,True,18.372922848640002,55.11876854592,train,True,True,0.3076923076923077,"Q2 [0.281,0.319)"
WJXRSUPSZQZUCH,c1cnc(NCc2nc3ccccc3[nH]2)nc1,268.155671544,True,enamdisc,enamdisc,False,True,True,267.148395544,37,"C,H,N",True,False,True,True,10.726226861759999,32.17868058528,,False,False,0.4925373134328358,"Q4 [0.364,1.000)"
WKJIHKCFUKVPBI,O=C1NCCc2ccc(NCc3ccccc3)cc21,301.134682004,True,enamdisc,enamdisc,False,True,True,300.127406004,39,"C,F,H,N,O",True,False,True,True,12.045387280160002,36.13616184048,,False,False,0.3181818181818182,"Q2 [0.281,0.319)"
WLEFVVZBMGSEAV,O=C(Nc1ccc(-n2cccn2)cc1)N1CCSCC1,335.133636448,True,enamdisc,enamdisc,False,True,True,334.126360448,42,"C,F,H,N,O,S",True,False,True,True,13.405345457920001,40.21603637376,,False,False,0.2773109243697479,"Q1 [0.000,0.281)"
WLEQYORPIKMTMH,O=C(CN1CCCCCC1)Nc1nc2ccccc2s1,318.163459356,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,317.156183356,45,"C,H,N,O,S",True,False,True,True,12.726538374239999,38.179615122719994,train,True,True,0.3118279569892473,"Q2 [0.281,0.319)"
WLGZMSWFJHVUQP,c1ccc(N2CCCN(c3ccc4nncn4n3)CC2)nc1,423.1054807880001,True,mcescaf,mcescaf,True,True,True,422.0982047880001,43,"C,Cl,F,H,N",True,False,True,True,16.924219231520006,50.77265769456001,test,True,False,0.2521008403361344,"Q1 [0.000,0.281)"
WLJIBTMWIHZLOL,c1ccc2c(-c3nc(-c4ccc5ocnc5c4)no3)nccc2c1,343.118951688,True,mcediv_50k,mcediv_50k,False,True,True,342.111675688,40,"C,H,N,O",True,False,True,True,13.724758067519998,41.17427420255999,,False,False,0.3495145631067961,"Q3 [0.319,0.364)"
WLMSPPBOWVKXHP,O=C(NCc1ccccc1)c1cn2c(n1)CNCC2,377.097149392,True,mcescaf,mcescaf,True,True,True,376.089873392,44,"Br,C,H,N,O",True,False,True,True,15.083885975680001,45.25165792704,train,True,True,0.3333333333333333,"Q3 [0.319,0.364)"
WLXCIAUBBAPUAS,c1ccc(-c2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,315.053095892,True,mcediv_50k,mcediv_50k,False,True,True,314.045819892,33,"C,Cl,H,N,O",True,False,True,True,12.602123835679999,37.80637150704,,False,False,0.3131313131313131,"Q2 [0.281,0.319)"
WMMGRCOJZLLKCC,c1ccc(C2CN(c3ncnc4[nH]ccc34)CCO2)cc1,347.131408192,True,enamdisc,enamdisc,False,True,True,346.124132192,41,"C,F,H,N,O",True,False,True,True,13.885256327679999,41.65576898304,,False,False,0.2566371681415929,"Q1 [0.000,0.281)"
WMZULSVBTGJBLO,O=C1NCCC1N1CCCN(C(=O)c2ccc3c(c2)OCO3)CC1,390.2023469639999,True,mcediv_50k,mcediv_50k,False,True,True,389.1950709639999,55,"C,H,N,O",True,False,True,True,15.608093878559995,46.82428163567999,,False,False,0.3619047619047619,"Q3 [0.319,0.364)"
WNKDOAWVIGRELD,c1cn2c(-c3noc(-c4ccnc5[nH]ncc45)n3)cnc2cn1,375.167633196,True,enamdisc,enamdisc,False,True,True,374.160357196,46,"C,H,N,O",True,False,True,True,15.00670532784,45.02011598352,,False,False,0.2277227722772277,"Q1 [0.000,0.281)"
WNRZHQBJSXRYJK,O=C(c1ccccc1)c1ccc(Cn2ccnn2)cc1,424.01293366400006,True,mcebio,mcebio,True,True,True,423.00565766400007,39,"C,Cl,H,N,O",True,False,True,True,16.960517346560003,50.88155203968,train,True,True,0.3017241379310345,"Q2 [0.281,0.319)"
WNWWWLBGQZWNCW,O=C(NCCC1CC1)c1ccc(-c2ccc3c(c2)OCCO3)s1,345.1267395,True,enamdisc,enamdisc,False,True,True,344.1194635,44,"C,H,N,O,S",True,False,True,True,13.80506958,41.415208740000004,,False,False,0.3789473684210526,"Q4 [0.364,1.000)"
WNYRDDQJNCCSMI,O=c1[nH]c(=O)c2c(Nc3ccccc3)ccnc2[nH]1,341.12443099200004,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,340.11715499200005,41,"C,H,N,O",True,False,True,True,13.644977239680001,40.93493171904,test,True,False,0.325,"Q3 [0.319,0.364)"
WNZAQPCZGBZSIS,O=C(NCCn1ccc2ccccc21)NC1CC(=O)N(c2ccccc2)C1,407.2077666919999,True,mcediv_50k,mcediv_50k,False,True,True,406.20049069199996,56,"C,H,N,O",True,False,True,True,16.288310667679998,48.86493200303999,,False,False,0.3603603603603603,"Q3 [0.319,0.364)"
WOARWZKCWOTCSB,O=C(c1nc[nH]n1)N1CCOc2ccccc21,331.176466564,True,enamdisc,enamdisc,False,True,True,330.169190564,46,"C,H,N,O",True,False,True,True,13.24705866256,39.74117598768,,False,False,0.2696629213483146,"Q1 [0.000,0.281)"
WPFUFWIHMYZXSF,c1ccc(C2CCNCC2)c(CCNc2nc(N3CCOCC3)nc(-n3cnc4ccccc43)n2)c1,577.3209402760001,True,mcebio,mcebio,True,True,True,576.313664276,80,"C,F,H,N,O",True,False,True,True,23.092837611040007,69.27851283312,test,True,False,0.2941176470588235,"Q2 [0.281,0.319)"
WPQPYRWNVQXOBV,O=C(c1cccc(S(=O)(=O)Nc2ccon2)c1)N1CCCOCC1,380.127467772,True,enamdisc,enamdisc,False,True,True,379.120191772,47,"C,H,N,O,S",True,False,True,True,15.20509871088,45.61529613264,,False,False,0.4285714285714285,"Q4 [0.364,1.000)"
WQOVBXHEBDHPHX,c1ccc(OCc2nnc3sc(-c4cccnc4)nn23)cc1,328.06628516,True,mcediv_50k,mcediv_50k,False,True,True,327.05900916,33,"C,F,H,N,O,S",True,False,True,True,13.122651406400001,39.3679542192,,False,False,0.358695652173913,"Q3 [0.319,0.364)"
WQPAWIWTMXYBJA,O=C(Nc1ccccc1)c1coc2ncn(C3CCCCC3)c(=O)c12,380.19686766000007,True,mcescaf,mcescaf,True,True,True,379.1895916600001,53,"C,H,N,O",True,False,True,True,15.207874706400002,45.62362411920001,val,True,True,0.3228346456692913,"Q3 [0.319,0.364)"
WQSXFPCEFKUQEH,O=S(=O)(c1ccccc1)N1CC2CN(Cc3cc(C4CC4)on3)CC2C1,374.153288596,True,mcescaf,mcescaf,True,True,True,373.14601259600005,49,"C,H,N,O,S",True,False,True,True,14.96613154384,44.89839463152,test,True,False,0.2903225806451613,"Q2 [0.281,0.319)"
WRHAVHZMSIQVQZ,c1ccc(Nc2nc(Nc3ccccc3)nc(N3CCNCC3)n2)cc1,376.2244198000001,True,mcescaf,mcescaf,True,True,True,375.2171438000001,53,"C,H,N",True,False,True,True,15.048976792000003,45.146930376000014,test,True,False,0.4215686274509804,"Q4 [0.364,1.000)"
WRHIMNCCIYESTG,O=c1c(-c2nc(-c3ccccc3)no2)c[nH]c2cc(N3CCCCC3)ccc12,479.208909564,True,mcescaf,mcescaf,True,True,True,478.201633564,62,"C,F,H,N,O",True,False,True,True,19.16835638256,57.50506914768,val,True,True,0.3533834586466165,"Q3 [0.319,0.364)"
WRJHDQVTLJJASY,O=C(Nc1ccccc1)c1ccnn1C1CCOCC1,306.10038043199995,True,enamdisc,enamdisc,False,True,True,305.09310443199996,37,"C,Cl,H,N,O",True,False,True,True,12.244015217279998,36.73204565184,,False,False,0.3411764705882353,"Q3 [0.319,0.364)"
WTDBPCWIYXMWSZ,O=C(NCc1ncc[nH]1)N1CCC2COCC21,293.197202008,True,enamdisc,enamdisc,False,True,True,292.189926008,45,"C,H,N,O",True,False,True,True,11.72788808032,35.18366424096,,False,False,0.216867469879518,"Q1 [0.000,0.281)"
WTLRSSATGYETCG,c1ccc(Oc2ccc(-c3ccn(C4CCCNC4)n3)cc2)cc1,432.20301566,True,mcebio,mcebio,True,True,True,431.19573966,57,"C,H,N,O",True,False,True,True,17.288120626399998,51.8643618792,train,True,True,0.3247863247863248,"Q3 [0.319,0.364)"
WUNZXSIQNKKBEM,c1cncc(N2CCC(COc3ccncc3)CC2)c1,309.17098726,True,mcediv_50k,mcediv_50k,False,True,True,308.16371126,43,"C,H,N,O",True,False,True,True,12.3668394904,37.1005184712,,False,False,0.275,"Q1 [0.000,0.281)"
WUPFGVHUVCJCNJ,O=C(Nc1cccc(Nc2ncnc3[nH]ncc23)c1)C1CCCCC1,381.203350008,True,enamdisc,enamdisc,False,True,True,380.19607400800004,52,"C,H,N,O",True,False,True,True,15.248134000319999,45.74440200096,,False,False,0.3082191780821918,"Q2 [0.281,0.319)"
WUTNHWSFPSJODA,O=c1cc(N2CCOC(c3ccccc3)C2)nc[nH]1,258.12370272,True,enamdisc,enamdisc,False,True,True,257.11642672,34,"C,H,N,O",True,False,True,True,10.3249481088,30.9748443264,,False,False,0.380281690140845,"Q4 [0.364,1.000)"
WVTVUPORXRLVHJ,O=C(NCc1ccccc1Oc1ccccc1)N1CCCCC1,383.2077666919999,True,enamdisc,enamdisc,False,True,True,382.20049069199996,54,"C,H,N,O",True,False,True,True,15.328310667679997,45.984932003039994,,False,False,0.396039603960396,"Q4 [0.364,1.000)"
WWOVFYPQXNRRJX,O=C(c1ccccc1)N1CCC(N2C(=O)COCC2=O)CC1,345.180883248,True,mcediv_50k,mcediv_50k,False,True,True,344.173607248,49,"C,H,N,O",True,False,True,True,13.807235329920001,41.42170598976,,False,False,0.2783505154639175,"Q1 [0.000,0.281)"
WWRWIPFXCCVFGI,O=C(CC(c1ccsc1)n1cccc1)NCCn1ccnc1,315.127408196,True,mcediv_50k,mcediv_50k,False,True,True,314.120132196,40,"C,H,N,O,S",True,False,True,True,12.60509632784,37.81528898352,,False,False,0.2395833333333333,"Q1 [0.000,0.281)"
WWVYBMBCLPBFGN,O=C(NCCNc1cc(=O)oc2ccccc12)c1cccs1,315.07978930800004,True,mcediv_50k,mcediv_50k,False,True,True,314.07251330800005,36,"C,H,N,O,S",True,False,True,True,12.603191572320002,37.80957471696001,,False,False,0.3846153846153846,"Q4 [0.364,1.000)"
WXAMGBXNTNHFJR,O=C(NCc1ncno1)c1ccc[nH]c1=O,321.1557311199999,True,mcediv_50k,mcediv_50k,False,True,True,320.14845511999994,43,"C,H,N,O",True,False,True,True,12.846229244799996,38.53868773439999,,False,False,0.2524271844660194,"Q1 [0.000,0.281)"
WXBXIPJKUMSMOA,O=C(Nc1c(-c2ccccc2)nc2sc(N3CCCCC3)nn12)C1CC1,382.169607356,True,mcediv_50k,mcediv_50k,False,True,True,381.162331356,50,"C,H,N,O,S",True,False,True,True,15.286784294239999,45.86035288272,,False,False,0.3431372549019608,"Q3 [0.319,0.364)"
WXTNWRRZZHTAIL,O=C(Cn1cnc2c(=O)[nH]c(=O)[nH]c21)Nc1cccc(-c2nc3ccccc3o2)c1,479.12290676800006,True,mcescaf,mcescaf,True,True,True,478.1156307680001,53,"C,Cl,H,N,O",True,False,True,True,19.164916270720003,57.49474881216001,test,True,False,0.2868217054263566,"Q2 [0.281,0.319)"
WXWPSJSWPSNOHC,O=C(COc1ccccc1)NNC(=O)C1OC2OCOC2C2OCOC12,491.09824708799994,True,mcescaf,mcescaf,True,True,True,490.09097108799995,56,"C,Cl,H,N,O",True,False,True,True,19.64392988352,58.93178965055999,test,True,False,0.2436974789915966,"Q1 [0.000,0.281)"
WYBIMQTXFSHAKV,O=S(=O)(c1cc(-c2nccs2)cs1)N1CCN(c2ccccn2)CC1,449.11341500800006,True,mcediv_50k,mcediv_50k,False,True,True,448.10613900800007,53,"C,H,N,O,S",True,False,True,True,17.964536600320002,53.89360980096001,,False,False,0.3333333333333333,"Q3 [0.319,0.364)"
WYBUFXAFJAUPLP,O=C(NCCn1ccc2ccccc21)NC1CC(=O)N(c2ccccc2)C1,437.2183313759999,True,mcediv_50k,mcediv_50k,False,True,True,436.21105537599993,60,"C,H,N,O",True,False,True,True,17.488733255039996,52.466199765119995,,False,False,0.3548387096774194,"Q3 [0.319,0.364)"
WYJHAJVHRDCSCH,O=S(=O)(c1cc(-c2nccs2)cs1)N1CCNCC1,400.11816604000006,True,mcescaf,mcescaf,True,True,True,399.1108900400001,50,"C,H,N,O,S",True,False,True,True,16.0047266416,48.01417992480001,val,True,True,0.3658536585365853,"Q4 [0.364,1.000)"
WYQCXJPZMGIKLF,O=C(c1ccccc1)c1cncs1,336.090019644,True,mcediv_50k,mcediv_50k,False,True,True,335.082743644,40,"C,H,N,O,S",True,False,True,True,13.44360078576,40.33080235728,,False,False,0.3267326732673267,"Q3 [0.319,0.364)"
WYQXAKSATMQYJT,O=C(NC(Cc1ccccc1)C(=O)NCc1ccccc1)c1ccncn1,455.130300656,True,otavapep,otavapep,True,True,True,454.12302465600004,54,"C,Cl,H,N,O,S",True,False,True,True,18.205212026239998,54.615636078719994,val,True,True,0.3893805309734513,"Q4 [0.364,1.000)"
XAAXVOUTPRTCRO,O=C(CSc1ccccn1)Nc1nccs1,305.052529004,True,mcediv_50k,mcediv_50k,False,True,True,304.045253004,32,"C,H,N,O,S",True,False,True,True,12.20210116016,36.606303480479994,,False,False,0.2808988764044944,"Q2 [0.281,0.319)"
XACFMCPSHAGRDW,N=C1C(=Cc2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12,402.0655362120001,True,enammol,enammol,False,True,True,401.0582602120001,40,"C,H,N,O,S",True,False,True,True,16.082621448480005,48.247864345440014,,False,False,0.3097345132743362,"Q2 [0.281,0.319)"
XAJDJEPQNKQZDO,O=C(Nc1ccccc1)c1cccc2c1-c1ccccc1C2=O,314.11755472,True,mcediv_50k,mcediv_50k,False,True,True,313.11027872,39,"C,H,N,O",True,False,True,True,12.5647021888,37.694106566399995,,False,False,0.4512195121951219,"Q4 [0.364,1.000)"
XAMQXSQOWUVEJE,O=C(NCCc1nc(-c2cccs2)c[nH]1)Nc1ccccc1,341.14305826,True,mcediv_50k,mcediv_50k,False,True,True,340.13578226,44,"C,H,N,O,S",True,False,True,True,13.6457223304,40.9371669912,,False,False,0.3522727272727273,"Q3 [0.319,0.364)"
XAXVRKHDBSIIQN,O=C(c1ccccc1)n1ncc2ccccc21,338.11353196000005,True,mcescaf,mcescaf,True,True,True,337.10625596000006,40,"C,H,N,O",True,False,True,True,13.524541278400001,40.57362383520001,train,True,True,0.4367816091954023,"Q4 [0.364,1.000)"
XBDHANCWPDBJPR,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccccc1-c1cn2c(n1)CCCC2,434.19351359600006,True,mcediv_50k,mcediv_50k,False,True,True,433.18623759600007,55,"C,H,N,O",True,False,True,True,17.367740543840004,52.10322163152001,,False,False,0.344,"Q3 [0.319,0.364)"
XBIJCWUXEGRPAL,c1ccc(CSC2=NCCN2)cc1,317.078824004,True,mcediv_50k,mcediv_50k,False,True,True,316.071548004,37,"C,F,H,N,O,S",True,False,True,True,12.683152960160001,38.04945888048,,False,False,0.3194444444444444,"Q3 [0.319,0.364)"
XBVDHUVEINGEBL,O=c1cccc(C2CCCNC2)[nH]1,279.170318564,True,mcediv_50k,mcediv_50k,False,True,True,278.163042564,42,"C,H,N,O",True,False,True,True,11.16681274256,33.50043822768,,False,False,0.2747252747252747,"Q1 [0.000,0.281)"
XCAXKZJNJCKTQH,c1ccc(-c2ncc[nH]2)cc1,189.065853496,True,enammol,enammol,False,True,True,188.058577496,22,"C,H,N,O",True,False,True,True,7.56263413984,22.68790241952,,False,False,0.4035087719298245,"Q4 [0.364,1.000)"
XCRDHUGEQIBBRJ,O=S(=O)(Nc1ccc(-c2cnco2)cc1)c1ccccc1,329.095439372,True,enamdisc,enamdisc,False,True,True,328.088163372,39,"C,H,N,O,S",True,False,True,True,13.163817574879998,39.49145272464,,False,False,0.3888888888888889,"Q4 [0.364,1.000)"
XDFIEDQSUJAUIE,O=C(Cn1cccn1)N1CCC1,264.095437284,True,enamdisc,enamdisc,False,True,True,263.088161284,30,"C,F,H,N,O",True,False,True,True,10.563817491360002,31.691452474080002,,False,False,0.2459016393442623,"Q1 [0.000,0.281)"
XDQKCEIGBSGZJJ,O=C(NCCCc1ccccc1)c1cc2ccccc2o1,326.138684088,True,mcediv_50k,mcediv_50k,False,True,True,325.131408088,43,"C,H,N,O",True,False,True,True,13.045547363519999,39.136642090559995,,False,False,0.4505494505494505,"Q4 [0.364,1.000)"
XEHZDNTUYAICPG,O=c1c2sccc2ncn1Cc1csnn1,265.021228876,True,enamdisc,enamdisc,False,True,True,264.013952876,25,"C,H,N,O,S",True,False,True,True,10.600849155039999,31.802547465120004,,False,False,0.2253521126760563,"Q1 [0.000,0.281)"
XEOPCINVFVRQCN,O=C(CCc1ccccc1)N1CCc2n[nH]c(=O)cc2C1,346.13168055999995,True,enamdisc,enamdisc,False,True,True,345.12440455999996,44,"C,Cl,H,N,O",True,False,True,True,13.845267222399999,41.53580166719999,,False,False,0.2946428571428571,"Q2 [0.281,0.319)"
XFLVLINDBFINIE,O=c1n(CCOc2ccccc2)nc2ccc(S(=O)(=O)N3CCOCC3)cn12,405.12271674,True,mcediv_50k,mcediv_50k,False,True,True,404.11544074,48,"C,H,N,O,S",True,False,True,True,16.204908669599998,48.6147260088,,False,False,0.3893805309734513,"Q4 [0.364,1.000)"
XFNOWURUGQODKL,O=c1c2[nH]ncc2nc(SCc2ccccc2)n1CCc1ccccc1,435.18492307199995,True,mcediv_50k,mcediv_50k,False,True,True,434.17764707199996,57,"C,H,N,O,S",True,False,True,True,17.407396922879997,52.22219076863999,,False,False,0.3307692307692307,"Q3 [0.319,0.364)"
XGJLPEDJGWACIX,c1nnc2n1CCCC2,168.076752528,True,enammol,enammol,False,True,True,167.069476528,21,"C,H,N,O",True,False,True,True,6.72307010112,20.16921030336,,False,False,0.2258064516129032,"Q1 [0.000,0.281)"
XGTGSBXMMNWRCD,c1cnc(NC2CCCCC2)nc1,265.16590188,True,enamdisc,enamdisc,False,True,True,264.15862588,39,"C,H,N,O",True,False,True,True,10.6066360752,31.819908225599995,,False,False,0.2608695652173913,"Q1 [0.000,0.281)"
XHCOGXJZUKGNBX,O=C(c1ccccc1)N1CCc2ccccc2C1c1ccccc1,434.196198964,True,mcediv_50k,mcediv_50k,False,True,True,433.18892296399997,59,"C,H,N,O",True,False,True,True,17.36784795856,52.103543875679996,,False,False,0.4594594594594595,"Q4 [0.364,1.000)"
XIJHWXXXIMEHKW,O=C(NCCc1ccccc1)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CCc1ccccc1,572.2867452840001,True,mcebio,mcebio,True,True,True,571.279469284,79,"C,H,N,O",True,False,True,True,22.891469811360004,68.67440943408,test,True,False,0.3571428571428571,"Q3 [0.319,0.364)"
XIPZFQKQPMGGKD,C1CCC(n2nnnc2N2CCC(C3CC3)C2)CC1,262.20262173599997,True,enamdisc,enamdisc,False,True,True,261.195345736,42,"C,H,N",True,False,True,True,10.488104869439997,31.46431460832,,False,False,0.3382352941176471,"Q3 [0.319,0.364)"
XIVNDFZQXCUIBP,O=C(NCc1ccc(-c2cnoc2)o1)Nc1ccccc1,348.11542377999996,True,mcediv_50k,mcediv_50k,False,True,True,347.10814777999997,40,"C,F,H,N,O",True,False,True,True,13.924616951199997,41.773850853599996,,False,False,0.336734693877551,"Q3 [0.319,0.364)"
XIVNWWAQCIMWHB,c1ccc2c(c1)CNCCO2,271.99168127999997,True,mcediv_50k,mcediv_50k,False,True,True,270.98440528,25,"Br,C,H,N,O",True,False,True,True,10.879667251199999,32.63900175359999,,False,False,0.2571428571428571,"Q1 [0.000,0.281)"
XJBAFGLYCZZECZ,O=C(OC1CCC2C(CCC3C4CCC5CCCCC5C4=CCC23)C1)c1ccccc1,605.383665384,True,mcebio,mcebio,True,True,True,604.3763893839999,96,"C,H,O",True,False,True,True,24.215346615359998,72.64603984607999,val,True,True,0.2751677852348993,"Q1 [0.000,0.281)"
XJNMXRNDWFUQGR,O=C1NCCCC1N1CCN(c2nsc3ccccc23)CC1,317.14305826,True,mcediv_50k,mcediv_50k,False,True,True,316.13578226,42,"C,H,N,O,S",True,False,True,True,12.685722330399999,38.0571669912,,False,False,0.2990654205607476,"Q2 [0.281,0.319)"
XKEXFEGGTVRPGO,c1ccc(C2CCN(c3ncco3)C2)cc1,259.107718308,True,enamdisc,enamdisc,False,True,True,258.100442308,33,"C,H,N,O",True,False,True,True,10.364308732320001,31.09292619696,,False,False,0.3857142857142857,"Q4 [0.364,1.000)"
XKRAKQXQVIGYQC,O=C(C=Cc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCCc1ccccc1,740.376622908,False,mcebio,mcebio,True,True,True,739.3693469079999,103,"C,H,N,O",True,False,True,True,29.615064916319998,88.84519474896,val,True,True,0.3192488262910798,"Q3 [0.319,0.364)"
XKYCLAWLWBXWQO,O=S(=O)(CCCOc1ccccc1)N1CCN(c2ccccc2)CC1,379.148617816,True,mcediv_50k,mcediv_50k,False,True,True,378.141341816,49,"C,F,H,N,O,S",True,False,True,True,15.165944712640002,45.49783413792,,False,False,0.4356435643564356,"Q4 [0.364,1.000)"
XLGJBANZFAQPOK,O=C(OC1CCCCO1)c1ccccc1,298.128513328,True,nihnp,nihnp,True,True,True,297.121237328,40,"C,H,N,O",True,False,True,True,11.92514053312,35.77542159936,train,True,True,0.3195876288659793,"Q3 [0.319,0.364)"
XLLRLAABUFOJPC,O=C(Nc1nn(Cc2ccccc2)c2ccccc12)c1ccoc1,400.1267374119999,True,mcebio,mcebio,True,True,True,399.11946141199996,45,"C,F,H,N,O",True,False,True,True,16.005069496479994,48.01520848943999,train,True,True,0.3793103448275862,"Q4 [0.364,1.000)"
XLYQFJASWDCIAH,O=C(CSc1nc2c(c(=O)[nH]1)SCC2)c1ccccc1,377.0988105,True,mcescaf,mcescaf,True,True,True,376.0915345,45,"C,H,N,O,S",True,False,True,True,15.083952420000001,45.25185726,train,True,True,0.2884615384615384,"Q2 [0.281,0.319)"
XMEQDLIOOKKIGD,O=C(c1ccon1)N1CCN(CCc2ccco2)CC1,306.144832088,True,mcediv_50k,mcediv_50k,False,True,True,305.137556088,41,"C,H,N,O",True,False,True,True,12.24579328352,36.737379850559996,,False,False,0.2666666666666666,"Q1 [0.000,0.281)"
XMYLGWVMIPPXCS,O=c1cccnn1CC1CN(c2ncnc3cc[nH]c23)C1,311.161485196,True,mcediv_50k,mcediv_50k,False,True,True,310.154209196,41,"C,H,N,O",True,False,True,True,12.44645940784,37.33937822352,,False,False,0.2549019607843137,"Q1 [0.000,0.281)"
XMYWIFWMEKKOPT,O=C(NCc1cn[nH]c1)N1CCCNCC1,316.1437865320001,True,enamdisc,enamdisc,False,True,True,315.1365105320001,42,"C,H,N,O,S",True,False,True,True,12.645751461280003,37.937254383840006,,False,False,0.2446808510638297,"Q1 [0.000,0.281)"
XNFDGLOABYFXQL,O=C1COC2(CN1)CC1CCC(C2)N1S(=O)(=O)c1ccccc1,449.135253496,True,mcediv_50k,mcediv_50k,False,True,True,448.127977496,53,"C,F,H,N,O,S",True,False,True,True,17.965410139840003,53.89623041952,,False,False,0.2743362831858407,"Q1 [0.000,0.281)"
XNMUQEZVSUZLSH,O=C1NCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,391.13221880399993,True,mcediv_50k,mcediv_50k,False,True,True,390.12494280399994,49,"C,H,N,O,S",True,False,True,True,15.645288752159997,46.93586625647999,,False,False,0.303030303030303,"Q2 [0.281,0.319)"
